Job Id,title,skills,description,hourlyRateFrom,hourlyRateTo,fixedPriceEstimate,projectSize,duration,experienceLevel,pricingType,requiredSpecialties,requiredRoles,createdAt
JID_3965,Mid Frontend Developer,"[""Angular"", ""Next.js"", ""TypeScript""]","Agency brief: Client needs a Mid Frontend Developer to deliver a responsive web app with complex UI. The contractor should be comfortable with quick turnarounds, client-facing calls, and iterative feedback. Tech stack: Angular, Next.js, TypeScript. Provide examples of similar work and an estimated timeline.

Deliverables: functional deliverable, QA report, and deployment guide.

We're profitable and focused on product-market fit.",34.24,49.57,,Medium,Ongoing / Indefinite,Mid,hourly,"[""Data Science & ML"", ""DevOps / SRE""]","[""Architect""]",2025-05-23T20:56:32.684418Z
JID_3966,Senior DevOps Engineer,"[""Docker"", ""CI/CD"", ""Terraform""]","We're a small, tight-knit startup building web products. We need a Senior DevOps Engineer who can move fast, ship features, and handle uncertainty. You'll own a responsive web app with complex UI and work directly with the founding team. Familiarity with Docker, CI/CD, Terraform is required. Expect rapid iteration, weekly demos, and occasional all-hands.

Deliverables: MVP, metrics instrumentation, and a clear handoff.

Note: equity available for the right fit.

We're remote-first and value async communication.",17.34,25.39,,Medium,6+ months,Intermediate,hourly,"[""QA & Testing"", ""Product / Design""]","[""Engineer"", ""Analyst""]",2025-08-02T00:00:06.684493Z
JID_3967,Junior Go Engineer,"[""Go""]","Looking for a Junior Go Engineer with deep experience in performance optimization. The role focuses on an ML model and inference pipeline at scale. Required tech: Go. You should be comfortable with profiling, benchmarking, and capacity planning.

Deliverables: optimized system, benchmark reports, and monitoring dashboards.

We have a small team of senior engineers and designers.",,,22808.2,Large,Ongoing / Indefinite,Mid,fixed,"[""Backend Development"", ""Mobile Development""]","[""PM""]",2025-05-17T00:23:50.684575Z
JID_3968,Expert Design Lead,"[""Prototyping"", ""Framer""]","Creative agency: seeking a Expert Design Lead to lead product design for ML models. Responsibilities: user research, wireframes, prototypes, and design systems. Preferred tools: Prototyping, Framer. Present portfolio with case studies.

Deliverables: design system, prototypes, and handoff documentation.

We're profitable and focused on product-market fit.",,,13531.26,Small,1-3 months,Senior,fixed,"[""Backend Development""]","[""Designer"", ""Engineer""]",2025-05-05T11:32:05.684668Z
JID_3969,Junior Frontend Developer,"[""Next.js"", ""PostgreSQL"", ""GCP""]","We're seeking a Junior Frontend Developer to join our Small Small SaaS team. The successful candidate will work on ML models, producing maintainable, tested, and documented code. This role requires experience with Next.js, PostgreSQL, GCP. You'll collaborate with product managers and engineers, participate in design reviews, and ensure code quality.

Scope: a responsive web app with complex UI

Deliverables: Production-ready MVP with tests, CI/CD and documentation.

Communication: Weekly synchronous updates and daily async notes.

Why us: We care deeply about quality, user privacy, and performance.",39.21,53.46,,Small,Ongoing / Indefinite,Senior,hourly,"[""Frontend Development""]","[""Architect""]",2025-09-29T10:48:59.684767Z
JID_3970,Intermediate React Engineer,"[""Vue.js"", ""TypeScript"", ""Angular"", ""Playwright"", ""Storybook"", ""XGBoost""]","We're building a Web3 product and need a Intermediate React Engineer to implement smart contracts and integration with off-chain services. Scope: an ML model and inference pipeline. Required: Vue.js, TypeScript, Angular, Playwright, Storybook, XGBoost. Security-conscious candidates only; audits and formal verification experience a plus.

Deliverables: audited contracts, integration tests, and deployment scripts.

We have raised seed funding and are scaling rapidly.",,,12782.3,Medium,6+ months,Intermediate,fixed,"[""Blockchain / Web3""]","[""Analyst"", ""Engineer""]",2025-05-11T03:59:00.684875Z
JID_3971,Expert Web Developer,"[""Vue.js"", ""TailwindCSS"", ""Playwright""]","We're seeking a Expert Web Developer to join our early-stage education team. The successful candidate will work on data pipelines, producing maintainable, tested, and documented code. This role requires experience with Vue.js, TailwindCSS, Playwright. You'll collaborate with product managers and engineers, participate in design reviews, and ensure code quality.

Scope: a responsive web app with complex UI

Communication: Weekly synchronous updates and daily async notes.

Deliverables: Production-ready dashboard with tests, CI/CD and documentation.

Why us: We're remote-first and value async communication.",,,11591.7,Medium,Less than 1 month,Mid,fixed,"[""DevOps / SRE""]","[""Analyst"", ""Engineer""]",2025-06-14T10:30:44.684955Z
JID_3972,Intermediate Site Reliability Engineer,"[""Kubernetes"", ""CI/CD"", ""Terraform"", ""EKS""]","Creative agency: seeking a Intermediate Site Reliability Engineer to lead product design for real-time features. Responsibilities: user research, wireframes, prototypes, and design systems. Preferred tools: Kubernetes, CI/CD, Terraform, EKS. Present portfolio with case studies.

Deliverables: design system, prototypes, and handoff documentation.

We have raised seed funding and are scaling rapidly.",,,5920.8,Small,3-6 months,Intermediate,fixed,"[""Blockchain / Web3"", ""DevOps / SRE""]","[""Analyst"", ""Architect""]",2025-06-20T06:27:45.685062Z
JID_3973,Senior QA Engineer,"[""Appium"", ""JUnit"", ""Cypress""]","We're seeking a Senior QA Engineer to join our Small education team. The successful candidate will work on web products, producing maintainable, tested, and documented code. This role requires experience with Appium, JUnit, Cypress. You'll collaborate with product managers and engineers, participate in design reviews, and ensure code quality.

Scope: a production-ready backend service

Deliverables: Production-ready feature set with tests, CI/CD and documentation.

Communication: Weekly synchronous updates and daily async notes.

Why us: We're profitable and focused on product-market fit.",113.79,156.56,,Large,6+ months,Expert,hourly,"[""Backend Development""]","[""Designer""]",2025-07-20T01:49:15.685166Z
JID_3974,Mid Data Engineer,"[""Scikit-learn"", ""Pandas"", ""NumPy"", ""Hugging Face"", ""Airflow""]","Look, we've been burned before. We're hiring a Mid Data Engineer to actually get things done — no excuses. You'll implement infrastructure-as-code for scalable deployments, fix our slow endpoints, and make the codebase readable. We need someone with strong Scikit-learn, Pandas, NumPy, Hugging Face, Airflow experience. If you're flaky, don't apply.

Must deliver: working feature, tests, and a knowledge transfer.

We're profitable and focused on product-market fit.",,,69982.61,Small,Ongoing / Indefinite,Mid,fixed,"[""Backend Development""]","[""PM""]",2025-06-15T02:45:56.685254Z
JID_3975,Junior Backend Developer,"[""Go"", ""MongoDB"", ""MySQL""]","We're a small, tight-knit startup building data pipelines. We need a Junior Backend Developer who can move fast, ship features, and handle uncertainty. You'll own infrastructure-as-code for scalable deployments and work directly with the founding team. Familiarity with Go, MongoDB, MySQL is required. Expect rapid iteration, weekly demos, and occasional all-hands.

Deliverables: MVP, metrics instrumentation, and a clear handoff.

Note: equity available for the right fit.

We care deeply about quality, user privacy, and performance.",,,28272.73,Medium,1-3 months,Senior,fixed,"[""Blockchain / Web3"", ""Product / Design""]","[""PM"", ""Analyst""]",2025-09-28T10:39:58.685345Z
JID_3976,Junior Python Backend Engineer,"[""Spring Boot"", ""Flask""]","We are seeking a Junior Python Backend Engineer to join our bootstraped healthtech team. The successful candidate will work on real-time features, producing maintainable, tested, and documented code. This role requires experience with Spring Boot, Flask. You will collaborate with product managers and engineers, participate in design reviews, and ensure code quality.

Scope: a cross-platform mobile application

Deliverables: Production-ready API with tests, CI/CD and documentation.

Communication: Weekly synchronous updates and daily async notes.

Why us: We're profitable and focused on product-market fit.",,,15070.79,Small,Ongoing / Indefinite,Expert,fixed,"[""DevOps / SRE""]","[""PM"", ""Designer""]",2025-08-09T21:20:05.685423Z
JID_3977,Expert Web Developer,"[""Angular"", ""Next.js"", ""Svelte""]","Look, we've been burned before. We're hiring a Expert Web Developer to actually get things done — no excuses. You'll implement an ML model and inference pipeline, fix our slow endpoints, and make the codebase readable. We need someone with strong Angular, Next.js, Svelte experience. If you're flaky, don't apply.

Must deliver: working feature, tests, and a knowledge transfer.

We have raised seed funding and are scaling rapidly.",58.91,100.7,,Small,Less than 1 month,Senior,hourly,"[""Product / Design""]","[""Engineer"", ""Architect""]",2025-06-23T06:52:05.685500Z
JID_3978,Senior Flutter Developer,"[""Swift"", ""REST API"", ""GraphQL""]","Join our product team as a Senior Flutter Developer. You'll translate product requirements into technical designs and implement a production-ready backend service. Collaboration with designers and PMs is key. Required: Swift, REST API, GraphQL. Required: Swift, REST API, GraphQL. Experience with A/B testing and analytics preferred.

Deliverables: feature implementation, metrics dashboard, and rollout plan.

We have a small team of senior engineers and designers.",,,1284.94,Small,1-3 months,Entry,fixed,"[""Blockchain / Web3"", ""Data Science & ML""]","[""Analyst""]",2025-07-30T13:46:11.685590Z
JID_3979,Junior Flutter Developer,"[""Jetpack Compose"", ""Kotlin"", ""Firebase""]","We're hiring a Junior Flutter Developer to improve security and resilience. You'll review architectures, implement secure patterns, and harden our deployments. Must have experience with Jetpack Compose, Kotlin, Firebase and security best practices. Provide prior security audit examples.

Deliverables: audit report, mitigation plan, and code changes.

We care deeply about quality, user privacy, and performance.",64.14,113.3,,Large,1-3 months,Senior,hourly,"[""Backend Development""]","[""PM""]",2025-09-08T21:26:53.685696Z
JID_3980,Junior Android Developer,"[""Swift"", ""Supabase""]","Creative agency: seeking a Junior Android Developer to lead product design for user-facing mobile apps. Responsibilities: user research, wireframes, prototypes, and design systems. Preferred tools: Swift, Supabase. Present portfolio with case studies.

Deliverables: design system, prototypes, and handoff documentation.

We care deeply about quality, user privacy, and performance.",32.08,45.86,,Medium,Ongoing / Indefinite,Mid,hourly,"[""Frontend Development""]","[""Architect"", ""Engineer""]",2025-08-16T11:18:24.685811Z
JID_3981,Mid Android Developer,"[""Swift"", ""SwiftUI""]","Look, we've been burned before. We're hiring a Mid Android Developer to actually get things done — no excuses. You'll implement smart contracts and integration with off-chain systems, fix our slow endpoints, and make the codebase readable. We need someone with strong Swift, SwiftUI experience. If you're flaky, don't apply.

Must deliver: working feature, tests, and a knowledge transfer.

We care deeply about quality, user privacy, and performance.",25.66,43.43,,Small,Ongoing / Indefinite,Mid,hourly,"[""QA & Testing"", ""Product / Design""]","[""PM""]",2025-06-19T03:19:38.685892Z
